"","user_id","created_at","screen_name","text","retweet_count"
"2301","828269238792097793",2019-08-21 09:10:00,"CatSchipper","<U+041F><U+0440><U+0438><U+0448><U+043B><U+043E> <U+0432><U+0440><U+0435><U+043C><U+044F> <U+043F><U+0440><U+043E><U+0449><U+0430><U+0442><U+044C><U+0441><U+044F> <U+0441> <U+0445><U+043E><U+0440><U+043E><U+0448><U+0438><U+043C><U+0438> <U+0444><U+0438><U+043B><U+044C><U+043C><U+0430><U+043C><U+0438> <U+043F><U+0440><U+043E> <U+041F><U+0430><U+0443><U+0447><U+043A><U+0430>? <U+0421><U+043E><U+043D><U+0438> <U+043D><U+0430><U+043A><U+043E><U+043D><U+0435><U+0446>-<U+0442><U+043E> <U+043D><U+0430><U+0447><U+0430><U+043B><U+0438> <U+0434><U+0435><U+043D><U+044C><U+0433><U+0438> <U+0437><U+0430><U+0440><U+0430><U+0431><U+0430><U+0442><U+044B><U+0432><U+0430><U+0442><U+044C> <U+043D><U+0430> <U+043A><U+0438><U+043D><U+043E>, <U+0432><U+043F><U+0435><U+0440><U+0432><U+044B><U+0435> <U+0437><U+0430> <U+0434><U+043E><U+043B><U+0433><U+043E><U+0435> <U+0432><U+0440><U+0435><U+043C><U+044F>, <U+0432><U+043E><U+0442> <U+0442><U+043E><U+043B><U+044C><U+043A><U+043E> <U+0441><U+043A><U+043E><U+043B><U+044C><U+043A><U+043E> <U+0431><U+044B> <U+043E><U+043D><U+0438> <U+043F><U+043E><U+043B><U+0443><U+0447><U+0438><U+043B><U+0438>, <U+0435><U+0441><U+043B><U+0438> <U+0431><U+044B> <U+043D><U+0435> <U+043F><U+0440><U+0438><U+0432><U+044F><U+0437><U+043A><U+0430> <U+043A> <U+041A><U+0412><U+041C>?

#SaveSpiderMan https://t.co/ScO7V0nURe",23
"2302","828269238792097793",2019-08-21 09:11:09,"CatSchipper","<U+0434><U+0436><U+0435><U+0440><U+0435><U+043C><U+0438> <U+0440><U+0435><U+043D><U+043D><U+0435><U+0440> <U+043F><U+0440><U+043E><U+0441><U+0438><U+0442> <U+0432><U+0435><U+0440><U+043D><U+0443><U+0442><U+044C> <U+043F><U+0430><U+0443><U+0447><U+043A><U+0430> <U+0432> <U+043C><U+0430><U+0440><U+0432><U+0435><U+043B>, <U+0436><U+0434><U+0443>, <U+043A><U+043E><U+0433><U+0434><U+0430> <U+044D><U+0442><U+043E> <U+0441><U+0434><U+0435><U+043B><U+0430><U+0435><U+0442> <U+0440><U+043E><U+0431><U+0435><U+0440><U+0442> <U+0434><U+043C> 
#SaveSpiderMan
#SaveSpidey 
#SaveSpidermanFromSony https://t.co/gCN3MW62IN",10
"2303","2407729286",2019-08-21 09:11:08,"_Okebi_","goodnight #SaveSpiderMan  https://t.co/kPeCVpIpv0",202
"2304","777367164466503680",2019-08-21 09:11:08,"kyusoome","tom holland worked so hard to portray peter parker perfectly for years and now sony is gonna fuck things up and take it away from him?!! sony and disney is going to screw this up big time, tony stark didn't die for y'all to pull spidey out of the mcu like that
#SaveSpiderMan https://t.co/YPE6f3jNrc",2894
"2305","746272569943261184",2019-08-21 09:11:08,"sarasxbenzo","we need him #SaveSpiderMan https://t.co/S1FGB2Ff06",257
"2306","746272569943261184",2019-08-21 09:11:00,"sarasxbenzo","I DID NOT GET ATTACHED TO SPIDERMAN JUST FOR HIM TO GET REMOVED SONY YOU REALLY JUST FUCKING UP TOMS DREAM TO BE SPIDERMAN #SaveSpiderMan https://t.co/LqPUMBnhDh",531
"2307","746272569943261184",2019-08-21 09:10:49,"sarasxbenzo","FUCK YOU SONY  #SaveSpiderMan https://t.co/s5hp17WJ2W",526
"2308","2858624553",2019-08-21 09:11:07,"__noox","#Sony explica el final de su acuerdo con #Disney, que deja fuera del UCM a #SaveSpiderMan https://t.co/ikrDLZXYFq",6
"2309","960133460",2019-08-21 09:11:07,"moooondust","<U+0421><U+043E><U+043D><U+0438> <U+043F><U+0440><U+0435><U+043A><U+0440><U+0430><U+0441><U+043D><U+043E> <U+043F><U+043E><U+0434><U+0434><U+0435><U+0440><U+0436><U+0438><U+0432><U+0430><U+044E><U+0442> <U+0442><U+0440><U+0430><U+0434><U+0438><U+0446><U+0438><U+044E> <U+0440><U+0443><U+0448><U+0438><U+0442><U+044C> <U+0442><U+0440><U+0435><U+0442><U+0438><U+0439> <U+0444><U+0438><U+043B><U+044C><U+043C> <U+043F><U+0440><U+043E> <U+0427><U+0435><U+043B><U+043E><U+0432><U+0435><U+043A><U+0430>-<U+041F><U+0430><U+0443><U+043A><U+0430>.

<U+0422><U+043E><U+043C> <U+0425><U+043E><U+043B><U+043B><U+0430><U+043D><U+0434>  <U+042D><U+043D><U+0434><U+0440><U+044E> <U+0413><U+0430><U+0440><U+0444><U+0438><U+043B><U+0434>
                       <U+0001F91D>
     <U+043D><U+0435> <U+043F><U+043E><U+043B><U+0443><U+0447><U+0438><U+0442><U+044C> <U+0442><U+0440><U+0435><U+0442><U+0438><U+0439> <U+0444><U+0438><U+043B><U+044C><U+043C>

  #SaveSpiderMan",6
"2310","824036420809527297",2019-08-21 09:11:07,"harryluvtop","#SaveSpiderMan 
Sony: ends Spider-Man deal with Disney

Literally everyone alive and dead: https://t.co/3i6ucg4z0N",4589
"2311","887707484093382656",2019-08-21 09:11:07,"stray9stay","Sony don't disappoint Stan Lee. #SaveSpiderMan https://t.co/KZhgIOlBZH",11
"2312","887707484093382656",2019-08-21 09:10:12,"stray9stay","#SaveSpiderMan
Sony: we are letting go of Spider Man from the MCU

Me: https://t.co/8y2UPf8yR9",97
"2313","893430281742438400",2019-08-21 09:11:07,"Sedangerz","<U+0E41><U+0E01><U+0E01><U+0E01><U+0E01><U+0E01> <U+0E17><U+0E33><U+0E41><U+0E1A><U+0E1A><U+0E19><U+0E35><U+0E49><U+0E44><U+0E21><U+0E48><U+0E44><U+0E14><U+0E49><U+0E19><U+0E30><U+0E40><U+0E27><U+0E49><U+0E22> <U+0E2D><U+0E22><U+0E48><U+0E32><U+0E17><U+0E33><U+0E41><U+0E1A><U+0E1A><U+0E19><U+0E35><U+0E49><U+0E40><U+0E25><U+0E22> <U+0E44><U+0E14><U+0E49><U+0E42><U+0E1B><U+0E23><U+0E14> <U+0E0A><U+0E31><U+0E49><U+0E19><U+0E2D><U+0E49><U+0E2D><U+0E19><U+0E27><U+0E2D><U+0E19><U+0E40><U+0E17><U+0E2D><U+0E2D><U+0E2D><U+0E2D> <U+0E41><U+0E04><U+0E48><U+0E19><U+0E35><U+0E49><U+0E01><U+0E49><U+0E40><U+0E08><U+0E47><U+0E1A><U+0E0A><U+0E49><U+0E33><U+0E21><U+0E32><U+0E01><U+0E1E><U+0E2D><U+0E41><U+0E25><U+0E49><U+0E27><U+0E1B><U+0E49><U+0E30> <U+0E1B><U+0E4B><U+0E32><U+0E42><U+0E17><U+0E19><U+0E35><U+0E48><U+0E01><U+0E47><U+0E44><U+0E1B><U+0E41><U+0E25><U+0E49><U+0E27><U+0001F62D> <U+0E41><U+0E04><U+0E1B><U+0E01><U+0E47><U+0E44><U+0E21><U+0E48><U+0E43><U+0E0A><U+0E48><U+0E04><U+0E23><U+0E34><U+0E2A><U+0E2D><U+0E35><U+0E41><U+0E25><U+0E49><U+0E27> <U+0E22><U+0E34><U+0E48><U+0E07><U+0E41><U+0E19><U+0E17><U+0E19><U+0E30><U+0E41><U+0E21><U+0E48><U+0E21><U+0E21><U+0E21><U+0E21> <U+0E44><U+0E2B><U+0E19><U+0E08><U+0E30><U+0E42><U+0E25><U+0E01><U+0E34><U+0E2D><U+0E35><U+0E01> <U+0E43><U+0E19>MCU<U+0E19><U+0E35><U+0E48><U+0E23><U+0E39><U+0E49><U+0E2A><U+0E36><U+0E01><U+0E2A><U+0E39><U+0E0D><U+0E40><U+0E2A><U+0E35><U+0E22><U+0E44><U+0E1B><U+0E2B><U+0E21><U+0E14><U+0E40><U+0E25><U+0E22><U+0E2D><U+0E48><U+0E30> <U+0E43><U+0E2B><U+0E49><U+0E19><U+0E49><U+0E2D><U+0E07><U+0E17><U+0E2D><U+0E21><U+0E2D><U+0E22><U+0E39><U+0E48><U+0E15><U+0E48><U+0E2D><U+0E40><U+0E16><U+0E2D><U+0E30> <U+0E19><U+0E49><U+0E2D><U+0E07><U+0E04><U+0E27><U+0E23><U+0E2D><U+0E22><U+0E39><U+0E48><U+0E01><U+0E31><U+0E1A>MCU<U+0E08><U+0E23><U+0E34><U+0E07><U+0E46><U+0E2D><U+0E30> <U+0E19><U+0E49><U+0E2D><U+0E07><U+0E2A><U+0E33><U+0E04><U+0E31><U+0E0D><U+0E21><U+0E32><U+0E01><U+0E46><U+0E46><U+0E46><U+0E46> #SaveSpiderMan https://t.co/NohueOhKnM",204
"2314","184162264",2019-08-21 09:11:06,"frida_rahardjo","Ketika Papua sudah terbakar, apakah minta maaf saja cukup? Kalau polisi membiarkan hal ini berulang terus menerus, Indonesia pasti terbakar hebat.
#SaveSpiderMan https://t.co/AApH24byFv",96
"2315","122517949",2019-08-21 09:11:06,"EricBrooksCom","SONY FIX THIS RIGHT NOW #SaveSpiderMan #Tomholland #SonyIsOverParty https://t.co/co6b18UiON",2201
"2316","788029865354207233",2019-08-21 09:10:38,"xalexhaikx","I DID NOT GET ATTACHED TO SPIDERMAN JUST FOR HIM TO GET REMOVED SONY YOU REALLY JUST FUCKING UP TOMS DREAM TO BE SPIDERMAN #SaveSpiderMan https://t.co/LqPUMBnhDh",531
"2317","788029865354207233",2019-08-21 08:59:26,"xalexhaikx","wrrrr nienawidze, pierdolca przez nich dostane #savespiderman #SaveSpidermanFromSony https://t.co/tC8nP0CqIK",2
"2318","788029865354207233",2019-08-21 09:11:06,"xalexhaikx","FUCK YOU SONY  #SaveSpiderMan https://t.co/s5hp17WJ2W",526
"2319","1491213007",2019-08-21 09:01:32,"Pastelbluenjh","I DID NOT GET ATTACHED TO SPIDERMAN JUST FOR HIM TO GET REMOVED SONY YOU REALLY JUST FUCKING UP TOMS DREAM TO BE SPIDERMAN #SaveSpiderMan https://t.co/LqPUMBnhDh",542
"2320","1491213007",2019-08-21 09:01:29,"Pastelbluenjh","FUCK YOU SONY  #SaveSpiderMan https://t.co/s5hp17WJ2W",527
"2321","1491213007",2019-08-21 09:01:06,"Pastelbluenjh","#SaveSpiderMan 
Sony: ends Spider-Man deal with Disney

Literally everyone alive and dead: https://t.co/oRJHVAnhRM",984
"2322","1491213007",2019-08-21 09:09:37,"Pastelbluenjh","Sony: ends Spider-Man deal with Disney

Stan Lee : 

#SaveSpidey #SaveSpiderMan https://t.co/pHGPvzFvgw",372
"2323","1491213007",2019-08-21 09:11:06,"Pastelbluenjh","What

the fuck
just happened 

I honestly can’t stress how upset I am. 
#BoycottSony #SaveSpiderMan https://t.co/LtGeVJgFDD",121
"2324","1491213007",2019-08-21 09:02:03,"Pastelbluenjh","#SaveSpiderMan because Sony has shown it has no fucking idea how to use the character https://t.co/blrrzuWbKl",158
"2325","1491213007",2019-08-21 08:58:21,"Pastelbluenjh","I can’t even be excited about this right now because of #SaveSpiderMan https://t.co/bGR7jKq99o",1
"2326","1491213007",2019-08-21 09:01:43,"Pastelbluenjh","""For the next Tony Stark, I trust you.""

#SpiderMan #SaveSpiderMan https://t.co/D2XFCHtMtA",372
"2327","1491213007",2019-08-21 09:07:55,"Pastelbluenjh","We did not all get attached to Peter and Tony’s relationship for Tony to then die partially for him- and then have Sony come and try pretend none of it even happened #SaveSpiderMan #SonyIsOverParty #FarFromHome  #BoycottSony https://t.co/2G3oR4ifsx",0
"2328","1054432548053549058",2019-08-21 09:10:57,"loosetrash1","FUCK YOU SONY  #SaveSpiderMan https://t.co/s5hp17WJ2W",526
"2329","1054432548053549058",2019-08-21 09:11:06,"loosetrash1","Sony: Ends Spider-Man deal with Disney 

Nobody:

Literally nobody:

Every mcu fan:

#savespiderman https://t.co/FQKNcVO3b5",1461
"2330","1060118641406951425",2019-08-21 09:11:01,"kimcreamt_","<U+0E40><U+0E08><U+0E47><U+0E1A><U+0E2A><U+0E38><U+0E14><U+0E04><U+0E37><U+0E2D> “<U+0E08><U+0E30><U+0E44><U+0E21><U+0E48><U+0E21><U+0E35><U+0E01><U+0E32><U+0E23><U+0E01><U+0E25><U+0E48><U+0E32><U+0E27><U+0E16><U+0E36><U+0E07> Tony Stark” <U+0E2D><U+0E34><U+0E40><U+0E2B><U+0E35><U+0E49><U+0E22><U+0E22><U+0E22><U+0E22> <U+0E01><U+0E39><U+0E40><U+0E08><U+0E47><U+0E1A><U+0001F62D><U+0001F62D> 
 #SaveSpiderMan https://t.co/FXRVpCRaq1",9005
"2331","1060118641406951425",2019-08-21 09:11:06,"kimcreamt_","<U+0E43><U+0E19><U+0E2B><U+0E19><U+0E31><U+0E07><U+0E01><U+0E47><U+0E0B><U+0E27><U+0E22><U+0E0A><U+0E35><U+0E27><U+0E34><U+0E15><U+0E08><U+0E23><U+0E34><U+0E07><U+0E01><U+0E47><U+0E0B><U+0E27><U+0E22> wtf. #SaveSpiderMan https://t.co/IRdslcY0tr",156
"2332","2578113716",2019-08-21 09:11:06,"minaqcha_","<U+0E01><U+0E39><U+0E15><U+0E2D><U+0E19><U+0E2D><U+0E18><U+0E34><U+0E1A><U+0E32><U+0E22><U+0E43><U+0E2B><U+0E49><U+0E04><U+0E19><U+0E17><U+0E35><U+0E48><U+0E44><U+0E21><U+0E48><U+0E41><U+0E1F><U+0E19><U+0E21><U+0E32><U+0E23><U+0E4C><U+0E40><U+0E27><U+0E25><U+0E1F><U+0E31><U+0E07><U+0E27><U+0E48><U+0E32><U+0E17><U+0E33><U+0E44><U+0E21><U+0E15><U+0E49><U+0E2D><U+0E07> #SaveSpiderMan https://t.co/c22S6WX3QR",44
"2333","821738288851496961",2019-08-21 09:11:06,"AmzadKhan7699","@SonyPictures You guys can't break our hearts like this<U+0001F494><U+0001F494><U+0001F494> we want mcu spidey. #savespiderman #SaveSpidermanFromSony",0
"2334","2159011273",2019-08-21 09:11:05,"MarziaP99","#SaveSpiderMan
Sony: we are letting go of Spider Man from the MCU

Me: https://t.co/8y2UPf8yR9",97
"2335","2159011273",2019-08-21 09:09:54,"MarziaP99","il mio cuore si è rotto definitivamente, Tom Holland non si merita tutto questo.
#SpiderMan #SaveSpiderMan https://t.co/RdhnXTXQwj",13
"2336","2159011273",2019-08-21 09:09:42,"MarziaP99","#SaveSpiderMan

Sony: finisce il contratto con la disney per spiderman

Stan lee : https://t.co/lOeQAfO1yM",56
"2337","2159011273",2019-08-21 09:10:07,"MarziaP99","#SaveSpiderMan #SpiderMan jeremy renner, l’unico uomo di cui mi fido.
<U+0001F497> https://t.co/sMCAHnboYT",13
"2338","919085041",2019-08-21 09:10:23,"timotheesmile","Sony don't disappoint Stan Lee. #SaveSpiderMan https://t.co/KZhgIOlBZH",11
"2339","919085041",2019-08-21 09:09:27,"timotheesmile","""For the next Tony Stark, I trust you.""

#SpiderMan #SaveSpiderMan https://t.co/D2XFCHtMtA",362
"2340","919085041",2019-08-21 09:09:41,"timotheesmile","we need him #SaveSpiderMan https://t.co/S1FGB2Ff06",259
"2341","919085041",2019-08-21 09:09:48,"timotheesmile","Best Spider-Man ever <U+0001F494>
#SaveSpiderMan https://t.co/aRgzv5wvRY",61
"2342","919085041",2019-08-21 09:08:53,"timotheesmile","Anni di sacrifici e duro lavoro di migliaia di persone per permettere allo SpiderMan di Tom Holland di essere un degno Avengers.
Buttati nel Cesso.
La Sony lo fa' uscire dal MCU
per farne un film proprio. 
Diamo un segnale forte a questi bastardi Boicottiamo Cinema
#SaveSpiderMan https://t.co/vz1qwXu0cQ",8
"2343","919085041",2019-08-21 09:11:05,"timotheesmile","#SaveSpiderMan 
Sony: ends Spider-Man deal with Disney

Stan Lee : https://t.co/PA1uFL5AuW",1894
"2344","919085041",2019-08-21 09:09:10,"timotheesmile","Tom è per me il miglior SpiderMan di sempre e voi non potete fare questo, semplicemente NON POTETE. Non se lo merita. #SaveSpiderMan https://t.co/guNsp4XQiW",35
"2345","919085041",2019-08-21 09:09:16,"timotheesmile","il mio cuore si è rotto definitivamente, Tom Holland non si merita tutto questo.
#SpiderMan #SaveSpiderMan https://t.co/RdhnXTXQwj",13
"2346","773500052392255488",2019-08-21 09:11:05,"Ravencloudeen","Spider-Man: Come Back Home  #SaveSpiderMan https://t.co/y5kX3pCAWM",279
"2347","773500052392255488",2019-08-21 09:10:33,"Ravencloudeen","What can i Say? #SaveSpiderMan.
Because we love Spidey in #Marvel 3000 thousand. https://t.co/UX5Lm2Rxur",0
"2348","769133617792430080",2019-08-21 09:11:04,"ss_jk1801","<U+0E01><U+0E39><U+0E15><U+0E2D><U+0E19><U+0E2D><U+0E18><U+0E34><U+0E1A><U+0E32><U+0E22><U+0E43><U+0E2B><U+0E49><U+0E04><U+0E19><U+0E17><U+0E35><U+0E48><U+0E44><U+0E21><U+0E48><U+0E41><U+0E1F><U+0E19><U+0E21><U+0E32><U+0E23><U+0E4C><U+0E40><U+0E27><U+0E25><U+0E1F><U+0E31><U+0E07><U+0E27><U+0E48><U+0E32><U+0E17><U+0E33><U+0E44><U+0E21><U+0E15><U+0E49><U+0E2D><U+0E07> #SaveSpiderMan https://t.co/c22S6WX3QR",44
"2349","719456870",2019-08-21 09:11:03,"_amirullafiq","#SaveSpiderman or else Stan Lee is gonna whoop your ass Sony https://t.co/ZVbsUJYL3z",1141
"2350","1041646763046625282",2019-08-21 09:11:03,"kylieee_erin","#SaveSpiderMan 
Sony: ends Spider-Man deal with Disney

Literally everyone alive and dead: https://t.co/oRJHVAnhRM",977
"2351","262777266",2019-08-21 09:11:03,"robbosfreckles","Sony: Ends Spider-Man deal with Disney 

Nobody:

Literally nobody:

Every mcu fan:

#savespiderman https://t.co/FQKNcVO3b5",1461
"2352","873723500854366208",2019-08-21 09:11:02,"jajayvees","Homeless for real
#SaveSpiderMan https://t.co/siIf6nrZVt",814
"2353","710838016328257537",2019-08-21 09:11:02,"UneSuccube","Marre de ces conneries, arrêtez vos guéguerres de qui a la plus grosse et rendez-le nous putain.
#SaveSpiderMan",0
"2354","1049244780692037632",2019-08-21 09:11:02,"trexkidza","All of this means nothing to you, sony? #SaveSpiderMan https://t.co/q5ZB5fdD3P",850
"2355","1110151517582049280",2019-08-21 09:11:02,"sebstanismybae","i will singlehandedly #SaveSpiderMan https://t.co/MO0fT0FFGp",346
"2356","990853982",2019-08-21 09:08:40,"Syedmdamirul_99","#SaveSpiderMan 
Sony: ends Spider-Man deal with Disney

Literally everyone alive and dead: https://t.co/3i6ucg4z0N",4591
"2357","990853982",2019-08-21 09:11:02,"Syedmdamirul_99","Ooh my spidey .... Come on MCU, take him from Sony now.... <U+0001F625>#SaveSpiderMan https://t.co/JUAduL8ipV",661
"2358","465421422",2019-08-21 09:11:01,"aikemarkpandili","#SaveSpiderMan <U+0001F577><U+0001F578> https://t.co/dbRHbjf1Hh",0
"2359","222996700",2019-08-21 09:11:01,"widyous","Okay Disney and Sony better make an agreement and #SaveSpiderMan, but let’s not forget to raise awareness about #SavetheAmazonia!!! The Amazon is the world’s largest tropical rainforest, a home to many wildlife animals, and a producer of 20% of Earth’s oxygen. https://t.co/N6kkfEcMHx",174
"2360","2870822562",2019-08-21 09:11:01,"SiddharthAnupam","took a nap, woke up, and spiderman isn't in the MCU anymore #SaveSpiderMan https://t.co/2i7LtJ5LP3",822
"2361","741029149767282688",2019-08-21 09:11:00,"hskyontour","Sony: Ends Spider-Man deal with Disney 

Nobody:

Literally nobody:

Every mcu fan:

#savespiderman https://t.co/FQKNcVO3b5",1461
"2362","1030716965160185856",2019-08-21 09:11:00,"ammara52313838","took a nap, woke up, and spiderman isn't in the MCU anymore #SaveSpiderMan https://t.co/2i7LtJ5LP3",822
"2363","102166065",2019-08-21 09:11:00,"Ysurantoto","Hey Sony, Disney. Find something between you 2 but #SaveSpiderMan ffs !",0
"2364","212144356",2019-08-21 09:10:59,"noviajoong","#SaveSpiderMan 
Sony: ends Spider-Man deal with Disney

Literally everyone alive and dead: https://t.co/oRJHVAnhRM",977
"2365","1032660077788815360",2019-08-21 09:10:58,"eryneddie","tom holland worked so hard to portray peter parker perfectly for years and now sony is gonna fuck things up and take it away from him?!! sony and disney is going to screw this up big time, tony stark didn't die for y'all to pull spidey out of the mcu like that
#SaveSpiderMan https://t.co/YPE6f3jNrc",2894
"2366","787911842",2019-08-21 09:09:05,"tsukykoo","“Kid, you’re an Avenger now.”

#SaveSpiderMan https://t.co/L7CfVGFgIK",172
"2367","787911842",2019-08-21 09:10:58,"tsukykoo","il mio cuore si è rotto definitivamente, Tom Holland non si merita tutto questo.
#SpiderMan #SaveSpiderMan https://t.co/RdhnXTXQwj",13
"2368","1147037119044411393",2019-08-21 09:10:58,"urjaynine","since disney and sony wanna play games #SaveSpiderMan https://t.co/60OvKHoz8Y",174
"2369","903145899504701440",2019-08-21 09:10:58,"YJittimaporn","<U+0E16><U+0E36><U+0E07><U+0E41><U+0E21><U+0E49><U+0E08><U+0E30><U+0E40><U+0E1B><U+0E47><U+0E19> tom holland <U+0E40><U+0E2B><U+0E21><U+0E37><U+0E2D><U+0E19><U+0E40><U+0E14><U+0E34><U+0E21> <U+0E41><U+0E15><U+0E48><U+0E44><U+0E21><U+0E48><U+0E44><U+0E14><U+0E49><U+0E2D><U+0E22><U+0E39><U+0E48><U+0E43><U+0E19> MCU <U+0E21><U+0E31><U+0E19><U+0E01><U+0E47><U+0E43><U+0E08><U+0E2B><U+0E27><U+0E34><U+0E27><U+0E46><U+0E19><U+0E30>  #SaveSpiderMan https://t.co/FTbBovpE5z",125
"2370","903145899504701440",2019-08-21 09:02:14,"YJittimaporn","<U+0E40><U+0E21><U+0E37><U+0E48><U+0E2D> spiderman <U+0E16><U+0E39><U+0E01><U+0E16><U+0E2D><U+0E19><U+0E2D><U+0E2D><U+0E01><U+0E08><U+0E32><U+0E01> mcu #SaveSpiderMan
<U+0E2A><U+0E20><U+0E32><U+0E1E><U+0E1C><U+0E21>: https://t.co/4blCYAhjjX",67
"2371","903145899504701440",2019-08-21 09:03:14,"YJittimaporn","<U+0E40><U+0E07><U+0E49><U+0E2D><U+0E2D> Spider-Man <U+0E17><U+0E35><U+0E48><U+0E1B><U+0E25><U+0E34><U+0E14><U+0E1B><U+0E25><U+0E34><U+0E27><U+0E2D><U+0E2D><U+0E01><U+0E08><U+0E32><U+0E01><U+0E08><U+0E31><U+0E01><U+0E23><U+0E27><U+0E32><U+0E25> Marvel  <U+0001F578> <U+0E2D><U+0E34><U+0E2B><U+0E22><U+0E31><U+0E07><U+0E27><U+0E4A><U+0E30> .. #SaveSpiderMan https://t.co/cnkyyRUG2D",52
"2372","903145899504701440",2019-08-21 09:09:29,"YJittimaporn","<U+0E15><U+0E2D><U+0E19><U+0E19><U+0E35><U+0E49><U+0E04><U+0E38><U+0E13><U+0E40><U+0E08><U+0E40><U+0E23><U+0E21><U+0E35><U+0E48><U+0E2D><U+0E2D><U+0E01><U+0E21><U+0E32><U+0E42><U+0E1E><U+0E2A><U+0E15><U+0E4C><U+0E2D><U+0E34><U+0E19><U+0E2A><U+0E15><U+0E32><U+0E41><U+0E01><U+0E23><U+0E21><U+0E16><U+0E36><U+0E07><U+0E17><U+0E32><U+0E07> Sony <U+0E27><U+0E48><U+0E32><U+0E2D><U+0E22><U+0E32><U+0E01><U+0E44><U+0E14><U+0E49><U+0E2A><U+0E44><U+0E1B><U+0E40><U+0E14><U+0E2D><U+0E23><U+0E4C><U+0E41><U+0E21><U+0E19><U+0E01><U+0E25><U+0E31><U+0E1A><U+0E21><U+0E32><U+0E14><U+0E49><U+0E27><U+0E22><U+0E04><U+0E48><U+0E30> <U+0001F62D> <U+0E0A><U+0E48><U+0E27><U+0E22><U+0E01><U+0E31><U+0E19><U+0E15><U+0E34><U+0E14><U+0E41><U+0E17><U+0E47><U+0E01> #SaveSpiderMan <U+0E01><U+0E31><U+0E19> <U+2764><U+FE0F> https://t.co/rvUsMGh0W9",4634
"2373","903145899504701440",2019-08-21 09:01:30,"YJittimaporn","<U+0E21><U+0E48><U+0E32><U+0E22><U+0E22><U+0E22><U+0E22><U+0E22><U+0E22> <U+0E44><U+0E2D><U+0E23><U+0E2D><U+0E19><U+0E41><U+0E21><U+0E19><U+0E04><U+0E19><U+0E15><U+0E48><U+0E2D><U+0E44><U+0E1B><U+0E2D><U+0E30><U+0001F631><U+0001F631><U+0001F631><U+0001F622><U+0001F622><U+0001F62D><U+0001F62D><U+0001F62D>

#SaveSpiderMan https://t.co/zSY7J1GnIo",321
"2374","903145899504701440",2019-08-21 09:02:06,"YJittimaporn","<U+0E2D><U+0E34><U+0E40><U+0E2B><U+0E49><U+0E22><U+0E22><U+0E22> <U+0E21><U+0E37><U+0E07><U+0E08><U+0E30><U+0E17><U+0E4D><U+0E32><U+0E41><U+0E1A><U+0E1A><U+0E19><U+0E35><U+0E49><U+0E44><U+0E21><U+0E48><U+0E44><U+0E14><U+0E49> Spiderman <U+0E01><U+0E39><U+0E15><U+0E49><U+0E2D><U+0E07><U+0E2D><U+0E22><U+0E39><U+0E48><U+0E01><U+0E31><U+0E1A>MCU <U+0E42><U+0E27><U+0E49><U+0E22><U+0E22><U+0E22><U+0E22> Spiderman <U+0E15><U+0E49><U+0E2D><U+0E07><U+0E2D><U+0E22><U+0E39><U+0E48><U+0E17><U+0E35><U+0E21>Avengers <U+0001F63F>#SaveSpiderMan https://t.co/IKHlPRHhhF",350
"2375","903145899504701440",2019-08-21 09:01:25,"YJittimaporn","<U+0E04><U+0E37><U+0E2D><U+0E40><U+0E21><U+0E19><U+0E2E><U+0E35><U+0E42><U+0E23><U+0E48><U+0E17><U+0E31><U+0E49><U+0E07>2 <U+0E02><U+0E2D><U+0E07><U+0E0A><U+0E49><U+0E32><U+0E19><U+0E19><U+0E19><U+0E19><U+0E19><U+0E19>
<U+0E1B><U+0E4B><U+0E32><U+0E42><U+0E17><U+0E19><U+0E35><U+0E48> <U+0E08><U+0E32><U+0E01><U+0E44><U+0E1B><U+0E01><U+0E47><U+0E40><U+0E2A><U+0E35><U+0E22><U+0E43><U+0E08><U+0E08><U+0E30><U+0E41><U+0E22><U+0E48><U+0E25><U+0E30>
<U+0E22><U+0E31><U+0E07><U+0E14><U+0E35><U+0E21><U+0E35><U+0E19><U+0E49><U+0E2D><U+0E07><U+0E17><U+0E2D><U+0E21> <U+0E17><U+0E35><U+0E48><U+0E41><U+0E27><U+0E4A><U+0E1A><U+0E46><U+0E43><U+0E2B><U+0E49><U+0E19><U+0E36><U+0E01><U+0E16><U+0E36><U+0E07><U+0E1B><U+0E4B><U+0E32><U+0E44><U+0E14><U+0E49><U+0E1A><U+0E49><U+0E32><U+0E07>
<U+0E41><U+0E15><U+0E48><U+0E19><U+0E35><U+0E48><U+0E08><U+0E30><U+0E21><U+0E32><U+0E1E><U+0E23><U+0E32><U+0E01><U+0E19><U+0E49><U+0E2D><U+0E07><U+0E17><U+0E2D><U+0E21><U+0E44><U+0E1B> <U+0E42><U+0E14><U+0E22><U+0E17><U+0E35><U+0E48><U+0E08><U+0E30><U+0E44><U+0E21><U+0E48><U+0E2A><U+0E32><U+0E21><U+0E32><U+0E23><U+0E16><U+0E40><U+0E2D><U+0E48><U+0E22><U+0E16><U+0E36><U+0E07><U+0E1B><U+0E4B><U+0E32><U+0E44><U+0E14><U+0E49><U+0E2D><U+0E35><U+0E01> <U+0E2E><U+0E23><U+0E37><U+0E2D><U+0E2D><U+0E2D><U+0E2D>
 #SaveSpiderMan https://t.co/lmPpk6Gxu5",339
